Run,Event,type1,Q1,pt1,eta1,phi1,E1,px1,py1,pz1,type2,Q2,pt2,eta2,phi2,E2,px2,py2,pz2,M
167674,314603881,G,-1,33.9481,-1.0598,0.9829,54.8654,18.8281,28.2484,-43.1014,G,1,22.7975,1.0422,-2.1420,36.3422,-12.3254,-19.1784,28.3023,89.3041
167674,314698198,G,-1,12.8274,0.6454,2.4136,15.5931,-9.5760,8.5347,8.8652,T,1,1.3213,2.3322,0.1922,6.8699,1.2970,0.2524,6.7408,10.7346
167674,314209056,G,1,2.2952,-1.6586,-2.0241,6.2464,-1.0052,-2.0633,-5.8085,G,-1,21.0856,1.4180,1.6612,46.0813,-1.9037,20.9995,40.9741,33.6811
167674,314101611,G,-1,22.1379,1.8740,-2.2618,73.8059,-14.1095,-17.0590,70.4074,T,1,2.4301,1.2829,-1.5220,4.7207,0.1185,-2.4272,4.0458,6.8905
167674,314462279,G,1,2.9406,1.7378,0.6234,8.6177,2.3875,1.7167,8.0997,T,-1,2.3286,1.7749,-0.4899,7.0669,2.0547,-1.0956,6.6714,2.7668
167674,314571305,G,1,3.3342,-2.2992,3.0014,16.7826,-3.3014,0.4660,-16.4477,T,-1,1.0538,-1.8147,1.7627,3.3225,-0.2010,1.0345,-3.1492,2.3616
167674,314946911,G,-1,49.6969,-1.3582,1.1174,103.5440,21.8696,44.8924,-90.7072,G,1,11.2746,-1.2777,1.0963,21.6273,5.1108,9.9510,-18.5091,1.9711
167674,314416502,G,1,5.4417,-1.5207,-0.3085,13.0441,5.1848,-1.6522,-11.8543,G,-1,20.7741,-1.7672,-0.5692,62.5861,17.4987,-11.1965,-59.0376,3.8140
167674,314863484,G,-1,7.3604,-2.3667,0.9276,39.5851,4.4142,5.8899,-38.8947,T,1,1.1533,-1.7001,2.0593,3.2640,-0.5412,1.0184,-3.0516,3.6977
167674,314788178,G,1,13.5152,1.3619,0.2767,28.1105,13.0011,3.6923,24.6481,T,-1,3.5113,-2.3314,0.5510,18.2397,2.9915,1.8384,-17.8982,42.6190
167674,314985638,G,-1,33.1091,-0.1170,3.1147,33.3362,-33.0971,0.8906,-3.8829,G,1,10.5061,-0.5696,-0.0396,12.2778,10.5151,-0.4181,-6.3239,38.2596
167674,313918621,G,1,31.3654,-1.0714,-1.4521,51.1571,3.7159,-31.1445,-40.4135,G,-1,6.2569,-1.0847,-1.4747,10.3134,0.6006,-6.2280,-8.1980,0.3673
167674,314646399,G,-1,34.5236,0.1749,-2.7898,35.0531,-32.4099,-11.8945,6.0682,T,1,1.2271,1.8686,-2.7612,4.0714,-1.1394,-0.4557,3.8806,12.3910
167674,314966519,G,1,5.1738,-2.1292,-1.5751,22.0589,-0.0222,-5.1737,-21.4433,T,-1,3.7742,-1.7102,-2.0317,10.7777,-1.6786,-3.3804,-10.0946,2.7349
167674,315187049,G,-1,31.3029,-1.3314,1.9098,63.3931,-10.4091,29.5216,-55.1254,G,1,4.7071,-0.6415,1.5450,5.7103,0.1214,4.7055,-3.2310,9.6092
167674,315721220,G,-1,36.5759,-2.1330,-1.7303,156.5140,-5.8109,-36.1113,-152.1800,T,1,14.8442,-2.1028,-1.6597,61.6841,-1.3180,-14.7856,-59.8712,1.7898
167674,315116850,G,-1,6.4648,-2.2797,1.4226,31.9227,0.9547,6.3939,-31.2611,T,1,1.0451,-1.7942,2.8872,3.2315,-1.0115,0.2630,-3.0560,3.7020
167674,315506774,G,-1,3.1219,-1.6653,-0.7000,8.5490,2.3879,-2.0111,-7.9579,T,1,1.8391,-1.8598,0.4541,6.0499,1.6527,0.8067,-5.7627,2.6557
167674,315734126,G,1,2.1327,2.1861,-0.6937,9.6112,1.6398,-1.3636,9.3710,T,-1,0.9412,1.8274,-2.1694,3.0037,-0.5304,-0.7775,2.8505,1.9734
167674,315740420,G,-1,33.1512,1.8005,2.0817,103.0640,-16.2099,28.9178,97.5867,G,1,41.0156,0.4768,-1.1434,45.7678,17.0024,-37.3256,20.3076,90.4458
167674,315793138,G,-1,36.2503,0.7288,-1.8770,46.3117,-10.9267,-34.5643,28.8215,G,1,37.2267,-0.5816,1.2178,43.7018,12.8688,34.9316,-22.8913,89.7959
167674,316114774,G,1,42.5811,-0.6069,3.0551,51.3049,-42.9551,3.7270,-27.8055,T,-1,0.9355,-1.9456,-1.1344,3.3418,0.3954,-0.8479,-3.2065,14.2185
167674,315860446,G,1,17.0810,-0.7134,1.1123,21.6154,7.5602,15.3169,-13.2459,T,-1,1.1771,2.0179,-2.8003,4.5069,-1.1092,-0.3940,4.3492,18.4077
167674,315166738,G,-1,28.5043,0.7955,-0.6243,38.0088,23.1273,-16.6619,25.1429,G,1,5.0822,0.9105,-1.4727,7.3390,0.4977,-5.0578,5.2934,10.0040
167674,315393728,G,-1,4.6066,-2.3097,3.0553,23.4258,-4.5894,0.3970,-22.9682,T,1,17.9564,-2.2915,3.0957,89.7046,-17.9375,0.8230,-87.8890,0.4031
167674,315582710,G,-1,18.7069,-1.2958,-1.5054,36.7375,1.2228,-18.6669,-31.6179,T,1,0.7838,2.1388,0.7736,3.3750,0.5608,0.5477,3.2810,21.7809
167674,315404352,G,1,1.7136,-2.2050,0.3508,7.8666,1.6092,0.5889,-7.6769,T,-1,1.6314,-2.3307,-0.7582,8.4696,1.1845,-1.1218,-8.3103,1.7732
167674,315472878,G,1,43.1832,1.2186,-0.7424,79.4125,31.8181,-29.1958,66.6450,G,-1,47.2227,0.8250,2.3144,64.2248,-31.9666,34.7580,43.5298,91.9903
167674,315820978,G,1,16.1611,-0.3135,-1.1747,17.1242,6.2894,-15.0547,-5.1988,T,-1,1.1411,1.5153,-1.9182,2.7239,-0.3885,-1.0730,2.4711,9.5202
167674,315155195,G,-1,4.2679,2.3802,-2.8418,23.2595,-4.0775,-1.2604,22.8643,G,1,21.5317,0.1069,0.1302,21.6551,21.3496,2.7946,2.3059,32.9098
167674,315377647,G,-1,3.4055,-2.3285,-1.0512,17.6406,1.6910,-2.9560,-17.3085,T,1,1.4324,-2.3528,-0.0326,7.5997,1.4316,-0.0466,-7.4627,2.1544
167674,315727593,G,1,1.8953,-2.3693,0.0310,10.2199,1.8944,0.0587,-10.0420,T,-1,0.9439,-1.7994,1.7490,2.9336,-0.1673,0.9290,-2.7756,2.1679
167674,315617049,G,-1,17.6257,2.3404,-1.7427,92.3759,-3.0142,-17.3661,90.6787,G,1,9.9881,-0.5756,1.8858,11.6894,-3.0940,9.4968,-6.0719,59.7655
167674,315278847,G,-1,5.3743,-1.2541,-0.3327,10.1849,5.0796,-1.7555,-8.6509,G,1,24.7567,-0.4506,2.5830,27.7670,-21.3401,13.3422,-11.7296,24.8207
167674,315383491,G,1,4.4419,-2.2450,0.1473,21.2027,4.3938,0.6518,-20.7319,G,-1,4.5708,-1.1583,-2.5931,7.9965,-3.9003,-2.3832,-6.5606,10.2185
167674,315128749,G,1,50.8261,-1.2257,1.6534,94.0314,-4.1928,50.6528,-79.1113,G,-1,42.0762,-0.8220,-0.9304,57.1093,25.1408,-33.7394,-38.6142,90.8806
167674,315576671,G,1,2.8131,2.2818,2.7697,13.9197,-2.6209,1.0221,13.6320,T,-1,1.0277,1.8213,1.3993,3.2604,0.1753,1.0126,3.0924,2.2923
167674,315751471,G,-1,51.2956,-1.7598,2.8344,153.4670,-48.8943,15.5108,-144.6410,G,1,40.8867,-2.1943,0.2146,185.7240,39.9490,8.7065,-181.1670,90.7366
167674,316101381,G,1,19.7472,-1.0404,-2.3394,31.4338,-13.7270,-14.1958,-24.4565,G,-1,19.6724,-0.5519,1.0335,22.7456,10.0683,16.9007,-11.4168,40.3455
167674,316459070,G,-1,4.7298,-2.1724,-2.8902,21.0310,-4.5811,-1.1764,-20.4920,T,1,2.3574,-1.9563,-2.5018,8.5043,-1.8912,-1.4074,-8.1703,1.4777
167674,316462816,G,-1,45.7418,0.4540,-0.8640,50.5382,29.7063,-34.7828,21.4892,G,1,49.6806,0.5098,2.3789,56.2774,-35.9195,34.3213,26.4381,95.2559
167674,317135298,G,1,30.5061,-0.0246,-1.9104,30.5156,-10.1631,-28.7635,-0.7502,T,-1,0.7425,2.2502,-0.7155,3.5637,0.5604,-0.4871,3.4839,14.3525
167674,317086867,G,1,4.7439,2.3293,0.6939,24.5944,3.6470,3.0339,24.1323,T,-1,0.8805,2.2816,-0.3486,4.3575,0.8276,-0.3008,4.2663,2.0378
167674,316681406,G,-1,46.6350,0.1152,-2.2686,46.9448,-29.9662,-35.7330,5.3834,G,1,43.5573,-0.1571,0.8896,44.0961,27.4288,33.8364,-6.8713,90.9733
167674,317352810,G,-1,12.6855,0.4447,2.7037,13.9608,-11.4885,5.3792,5.8285,T,1,2.5394,-1.5452,-2.2148,6.2248,-1.5247,-2.0307,-5.6823,15.0608
167674,316460009,G,1,20.9625,0.9580,-0.7948,31.3406,14.6826,-14.9615,23.2980,T,-1,3.0347,1.2314,-1.2965,5.6424,0.8220,-2.9213,4.7556,4.5238
167674,316701071,G,-1,5.9763,1.2931,1.2055,11.7089,2.1347,5.5820,10.0684,G,1,20.6228,1.0641,-1.1687,33.4436,8.0707,-18.9780,26.3280,20.7460
167674,316920922,G,-1,4.2329,2.3144,-2.7683,21.6263,-3.9414,-1.5437,21.2077,T,1,1.7186,1.4273,-1.7113,3.7885,-0.2407,-1.7016,3.3746,3.6755
167674,317334868,G,-1,12.2844,1.6917,1.6004,34.4751,-0.3633,12.2790,32.2121,T,1,1.2581,1.7008,2.7680,3.5626,-1.1713,0.4592,3.3314,4.3341
167674,316367207,G,1,6.1994,-1.7633,-1.0579,18.6085,3.0418,-5.4019,-17.5451,T,-1,4.5424,-1.6625,-1.6111,12.4062,-0.1829,-4.5387,-11.5442,2.9469
167674,317272781,G,-1,17.2238,-2.0885,-0.3498,70.5915,16.1809,-5.9023,-68.4579,T,1,2.6103,1.2522,2.6613,4.9397,-2.3150,1.2061,4.1924,36.8836
167674,316987203,G,1,38.9130,-0.3735,-1.1331,41.6585,16.4943,-35.2442,-14.8728,T,-1,2.0516,-2.2514,2.7137,9.8549,-1.8666,0.8513,-9.6384,25.6109
167674,317076565,G,1,19.1480,0.3143,-2.2026,20.1019,-11.3081,-15.4522,6.1180,T,-1,0.9827,-2.1408,-2.7116,4.2387,-0.8932,-0.4096,-4.1218,13.7087
167674,317283283,G,-1,6.1646,0.5597,0.4490,7.1564,5.5537,2.6756,3.6333,G,1,17.0553,-0.8240,-0.8403,23.1816,11.3794,-12.7041,-15.7000,19.6830
167674,316298416,G,1,45.2810,0.6306,1.7017,54.5869,-5.9082,44.8939,30.4852,G,-1,45.5794,0.5322,-1.6365,52.1870,-2.9932,-45.4810,25.4164,90.5321
167674,316332624,G,-1,8.1565,1.1931,-0.6441,14.6844,6.5224,-4.8977,12.2103,T,1,2.1491,1.7176,-1.3783,6.1805,0.4111,-2.1094,5.7938,3.7374
167674,316791276,G,-1,17.5205,-1.8774,0.6609,58.6006,13.8312,10.7549,-55.9200,T,1,1.6796,-2.0049,1.4333,6.3495,0.2302,1.6637,-6.1224,4.1448
167674,316998944,G,1,30.3016,-0.0807,-0.5759,30.4005,25.4147,-16.5009,-2.4486,T,-1,12.0718,-2.0101,2.5965,45.8629,-10.3222,6.2595,-44.2455,57.4722
167674,316443485,G,1,21.2132,-2.0195,-2.2628,81.3263,-13.5362,-16.3332,-78.5109,T,-1,1.6867,-1.9918,-2.9636,6.2969,-1.6601,-0.2987,-6.0659,4.1097
167674,317117991,G,1,42.4817,0.8904,-0.9707,60.4644,23.9896,-35.0599,43.0259,G,-1,8.0711,0.8561,-0.8090,11.2146,5.5709,-5.8401,7.7855,3.0582
167674,317855985,G,-1,4.4709,-1.6504,-2.3020,12.0739,-2.9856,-3.3279,-11.2151,T,1,2.3160,-1.3028,-0.8454,4.5767,1.5365,-1.7329,-3.9460,4.4288
167674,318017272,G,-1,3.2585,2.1806,-0.5235,14.6055,2.8222,-1.6289,14.2370,G,1,20.7961,1.8245,-0.4206,66.1415,18.9837,-8.4909,62.7870,3.0659
167674,318238825,G,-1,14.1460,-1.2185,2.6469,26.0141,-12.4498,6.7166,-21.8314,T,1,1.8208,1.2977,1.6169,3.5832,-0.0839,1.8189,3.0843,17.1607
167674,318497255,G,1,28.1642,-2.0910,-0.2178,115.7020,27.4986,-6.0865,-112.2210,G,-1,30.7896,-0.1104,3.0648,30.9776,-30.6988,2.3620,-3.4062,90.1160
167674,318278730,G,1,20.9941,-2.3373,2.2426,109.6950,-13.0660,16.4327,-107.6670,T,-1,3.3287,-2.3965,2.2154,18.4348,-2.0002,2.6607,-18.1315,0.5445
167674,317886193,G,1,45.8493,-1.0496,2.9424,73.5075,-44.9423,9.0746,-57.4558,G,-1,117.3470,-0.4465,1.7282,129.2400,-18.3897,115.8970,-54.1535,94.9783
167674,317864023,G,1,4.4103,2.0928,-2.4912,18.1502,-3.5099,-2.6705,17.6059,G,-1,18.2954,1.0099,3.0393,28.4456,-18.1999,1.8676,21.7811,12.1583
167674,318036736,G,1,15.8962,1.4908,0.4673,37.0853,14.1919,7.1608,33.5056,T,-1,5.5615,1.4147,-0.0456,12.1202,5.5557,-0.2534,10.7683,4.8229
167674,317878496,G,-1,39.2985,-1.7308,-0.6417,114.3990,31.4803,-23.5236,-107.4370,G,1,33.7575,-0.3323,2.5102,35.6388,-27.2485,19.9272,-11.4256,91.3898
167674,317926332,G,1,5.5892,-1.3366,2.9573,11.3709,-5.4946,1.0243,-9.9019,G,-1,17.8560,-1.3447,2.8481,36.5839,-17.0926,5.1654,-31.9301,1.0931
167674,317624954,G,1,4.3546,2.3061,-0.3161,22.0671,4.1388,-1.3536,21.6329,T,-1,2.6236,2.3536,-0.6907,13.9293,2.0223,-1.6713,13.6796,1.2689
167674,317836310,G,-1,3.0402,1.2367,2.2597,5.6779,-1.9325,2.3469,4.7942,T,1,1.2110,-2.3035,-1.3115,6.1222,0.3106,-1.1705,-6.0003,11.5641
167674,318582114,G,-1,9.0567,-2.1157,-2.4243,38.1094,-6.8249,-5.9536,-37.0175,T,1,2.1674,-1.7698,-1.9759,6.5467,-0.8542,-1.9920,-6.1766,2.5004
167674,319486172,G,1,56.3115,-1.0223,-2.2596,88.3877,-35.7910,-43.4740,-68.1277,G,-1,48.0509,-0.7150,1.7580,60.8647,-8.9441,47.2112,-37.3579,95.5711
167674,319650410,G,1,5.7596,0.0783,-2.9015,5.7782,-5.5944,-1.3697,0.4512,G,-1,16.0810,-0.1953,-2.8981,16.3889,-15.6067,-3.8768,-3.1601,2.6408
167674,319647500,G,-1,18.8466,-0.5264,0.8129,21.5192,12.9554,13.6876,-10.3861,T,1,3.6535,-0.5396,0.8992,4.1997,2.2733,2.8600,-2.0685,0.7244
167674,318789664,G,1,16.1379,2.3860,1.9540,88.4492,-6.0334,14.9676,86.9645,G,-1,2.9323,1.9778,2.1515,10.7987,-1.6086,2.4517,10.3924,3.1361
167674,318964994,G,1,21.5070,1.8069,-0.0295,67.2674,21.4976,-0.6344,63.7365,T,-1,1.6979,2.0189,-0.3496,6.5062,1.5951,-0.5816,6.2799,2.3148
167674,318676339,G,1,21.1211,-0.0922,0.7530,21.2111,15.4115,14.4425,-1.9497,G,-1,9.1319,-0.1028,0.8151,9.1808,6.2626,6.6462,-0.9401,0.8755
167674,318971591,G,1,7.9109,2.1583,-2.1033,34.6989,-4.0163,-6.8156,33.7849,T,-1,1.1632,2.1837,-3.0259,5.2306,-1.1555,-0.1343,5.0985,2.7016
167674,319018529,G,-1,17.2361,0.7763,-2.1803,22.6965,-9.8671,-14.1324,14.7661,G,1,7.5546,0.7749,-2.0582,9.9390,-3.5379,-6.6750,6.4575,1.3929
167674,319261157,G,-1,38.2211,0.4642,2.8221,45.7567,-39.1509,12.9334,19.8393,T,1,27.0077,0.5460,2.8505,31.1341,-25.8718,7.7502,15.4887,2.7832
167674,318672421,G,1,49.4695,0.8564,1.9117,68.7457,-16.5372,46.6236,47.7359,T,-1,1.3214,-1.6110,-2.6397,3.4423,-1.1584,-0.6357,-3.1768,28.2368
167674,319289815,G,-1,3.5073,-2.3268,1.3500,18.1370,0.7681,3.4221,-17.7944,G,1,20.0033,-0.4949,-1.3892,22.5034,3.6119,-19.6745,-10.3082,24.0525
167674,319348023,G,1,3.4990,-1.5037,2.9925,8.2591,-3.4601,0.5199,-7.4805,G,-1,19.8722,1.8598,-2.0166,65.3594,-8.5686,-17.9300,62.2650,44.3894
167674,319750287,G,1,52.7611,-0.6588,3.0896,64.6303,-52.6898,2.7418,-37.3273,G,-1,5.2459,0.1808,-2.4244,5.3329,-3.9535,-3.4480,0.9535,19.0439
167674,319427724,G,-1,24.8056,-2.2547,1.6231,119.5340,-1.2976,24.7716,-116.9320,T,1,2.5247,-2.0455,1.9896,9.9256,-1.0268,2.3064,-9.5985,3.3273
167674,319502340,G,-1,2.5878,-2.2269,1.3173,12.1366,0.6489,2.5052,-11.8570,T,1,0.9847,-1.9837,1.3665,3.6486,0.1998,0.9642,-3.5116,0.3970
167674,318618321,G,-1,30.7878,-2.0376,0.1288,120.1060,30.5328,3.9545,-116.0930,T,1,1.3567,-2.1106,-1.9454,5.6819,-0.4964,-1.2626,-5.5166,11.1384
167674,319652151,G,1,5.3065,-0.2766,2.2651,5.5117,-3.3954,4.0780,-1.4863,T,-1,1.1939,1.8588,2.0926,3.9246,-0.5951,1.0350,3.7371,6.4704
167674,318685268,G,-1,45.7808,1.5421,0.2965,111.8980,43.7829,13.3769,102.1040,G,1,46.7840,1.1901,2.9882,84.0164,-46.2344,7.1498,69.7854,91.7006
167674,318749674,G,-1,16.3763,0.8035,2.0327,21.9529,-7.2983,14.6601,14.6197,G,1,31.4132,0.8517,1.9959,43.5125,-12.9543,28.6178,30.1087,1.3769
167674,318861260,G,1,59.4818,-0.7080,-2.9734,75.0219,-58.6423,-9.9585,-45.7185,T,-1,34.5100,-1.1150,0.3059,58.2786,32.9081,10.3920,-46.9622,92.2867
167674,319352542,G,-1,18.3959,0.9372,1.1932,27.0846,6.7818,17.1002,19.8785,G,1,6.9314,-0.7690,-3.0459,9.0847,-6.8996,-0.6625,-5.8717,29.0130
167674,319379528,G,-1,18.5492,-1.9045,-2.8150,63.6717,-17.5684,-5.9518,-60.9098,T,1,1.2016,-1.9315,-1.8945,4.2337,-0.3823,-1.1391,-4.0583,4.1954
167674,318732829,G,-1,4.3511,2.3971,-1.5668,24.1088,0.0174,-4.3510,23.7126,T,1,1.6154,2.0842,-0.6574,6.5939,1.2787,-0.9871,6.3921,2.4731
167674,319008469,G,-1,15.0486,-0.4126,1.3201,16.3482,3.7336,14.5781,-6.3868,T,1,1.0530,1.9518,-0.7333,3.7835,0.7823,-0.7048,3.6324,13.5927
167674,319099539,G,1,18.1964,-0.8460,-1.1513,25.1068,7.4108,-16.6189,-17.2983,T,-1,2.0936,1.3287,1.8799,4.2315,-0.6368,1.9944,3.6758,20.3792
167674,319377389,G,1,12.9076,-1.1721,-1.0195,24.8036,7.3286,-11.9473,-20.4636,G,-1,37.8806,-1.1879,-1.0305,67.8989,19.4847,-32.4851,-56.3500,0.4255
167674,319308982,G,1,8.1250,1.1658,0.0405,14.3007,8.1183,0.3286,11.7679,G,-1,3.8053,0.9534,2.6652,5.6708,-3.3817,1.7449,4.2031,10.8165
167674,319388152,G,-1,16.8371,1.7276,1.3918,48.8667,2.9978,16.5681,45.8743,T,1,0.7707,2.1604,2.7866,3.3886,-0.7226,0.2679,3.2982,4.8863
167674,319449398,G,1,17.2818,0.8337,-0.8202,23.6433,11.7876,-12.6378,16.1349,T,-1,0.7955,2.0953,1.2770,3.2833,0.2304,0.7614,3.1837,8.1394
167674,319702878,G,-1,36.7358,0.8314,-3.0973,50.1821,-36.6998,-1.6260,34.1865,T,1,3.3663,0.8372,-2.9376,4.6176,-3.2965,-0.6819,3.1590,1.7751
167674,319931199,G,1,42.5159,1.6106,0.0842,110.6560,42.3651,3.5776,102.1630,G,-1,40.0851,0.5127,-2.4875,45.4707,-31.8113,-24.3896,21.4654,92.4510
167674,320057967,G,1,5.7920,-1.4196,-2.2291,12.6772,-3.5433,-4.5817,-11.2763,T,-1,1.1486,-1.8395,2.6201,3.7069,-0.9959,0.5723,-3.5229,3.5611
167674,320966791,G,-1,16.9867,-1.9323,1.8249,59.8775,-4.2703,16.4412,-57.4173,T,1,1.6701,-1.6598,2.6513,4.5506,-1.4733,0.7865,-4.2318,4.5181
167674,320971579,G,1,3.6541,-1.1307,0.0556,6.2504,3.6484,0.2031,-5.0700,G,-1,19.0899,-0.8102,-0.0238,25.7067,19.0845,-0.4549,-17.2163,2.7685
167674,319865975,G,-1,2.0297,-2.2313,2.8217,9.5601,-1.9268,0.6383,-9.3416,T,1,1.3205,-2.3282,-2.6550,6.8391,-1.1672,-0.6175,-6.7096,1.2946
167674,320069543,G,1,1.8610,-2.0224,-2.4878,7.1553,-1.4772,-1.1319,-6.9082,T,-1,1.3269,-1.9815,2.6470,4.9050,-1.1678,0.6298,-4.7209,1.7082
167674,320587359,G,1,32.7051,1.7073,0.5986,93.1326,27.0183,18.4291,87.2012,T,-1,1.3317,2.0607,-0.1030,5.3139,1.3247,-0.1369,5.1432,5.1060
167674,320539606,G,1,63.2239,-1.2051,2.3484,114.9610,-44.3554,45.0539,-96.0145,G,-1,21.4509,0.2294,-0.0220,22.0181,21.4457,-0.4722,4.9647,89.2231
167674,320049001,G,1,52.4344,0.4768,-1.3028,58.5082,13.8838,-50.5629,25.9583,G,-1,42.7973,0.7275,1.1322,54.6298,18.1726,38.7475,33.9528,89.6862
167674,320059155,G,1,43.9291,1.5972,-0.2558,112.9340,42.4992,-11.1166,104.0390,G,-1,8.2698,-0.8323,-2.0479,11.3035,-3.7977,-7.3462,-7.7051,65.6940
167674,320041759,G,-1,1.9004,-2.3676,-1.9858,10.2299,-0.7663,-1.7391,-10.0512,T,1,2.7392,-1.9877,-1.2638,10.1842,0.8277,-2.6112,-9.8084,1.8325
167674,320645883,G,1,4.5549,-2.1429,2.1479,19.6809,-2.4850,3.8173,-19.1463,T,-1,1.6138,-2.0495,1.5150,6.3695,0.0899,1.6113,-6.1608,1.7062
167674,320678477,G,1,36.2104,-1.9893,-1.7402,134.8310,-6.1030,-35.6923,-129.8780,G,-1,32.9817,-0.4231,1.3159,35.9782,8.3148,31.9164,-14.3745,91.3668
167674,320877235,G,-1,3.1855,2.2438,1.7832,15.1870,-0.6716,3.1139,14.8488,T,1,1.1666,2.1250,1.3600,4.9545,0.2441,1.1408,4.8140,0.8416
167674,319862990,G,-1,9.6592,-2.3451,-0.4950,49.4655,8.2667,-4.4685,-48.5646,T,1,1.9202,-2.2902,-0.3650,9.5802,1.7936,-0.6855,-9.3852,0.6074
167674,320017450,G,1,35.4621,1.8515,-2.9180,115.7180,-34.5790,-7.8646,110.1500,G,-1,33.0352,0.0420,0.5939,33.0645,27.3791,18.4854,1.3877,97.6260
167674,320278926,G,-1,3.5529,-1.9195,-1.0715,12.3726,1.7012,-3.1192,-11.8510,G,1,17.3523,-1.5426,0.1469,42.4313,17.1655,2.5393,-38.7208,9.4659
167674,319987648,G,-1,51.7546,-1.0899,0.4606,85.6600,46.3617,23.0028,-68.2575,G,1,51.9704,-0.8193,-2.7687,70.4108,-48.3994,-18.9319,-47.5053,104.5770
167674,320566442,G,1,41.6962,1.9250,-2.2918,145.9570,-27.5239,-31.3210,139.8740,G,-1,51.2355,2.1202,0.9342,216.5530,30.4594,41.1983,210.4050,92.7999
167674,320691210,G,1,19.8437,0.6785,2.6858,24.5894,-17.8180,8.7345,14.5208,T,-1,3.5893,1.1692,2.4084,6.3360,-2.6669,2.4022,5.2203,4.7902
167674,320709892,G,-1,20.8811,-0.7056,2.4394,26.2989,-15.9416,13.4865,-15.9875,T,1,2.3387,1.4946,-2.0039,5.4758,-0.9816,-2.1228,4.9501,21.7301
167674,320134050,G,1,32.0379,0.9035,-0.9464,46.0289,18.7304,-25.9922,33.0488,T,-1,13.9151,0.8918,-0.9854,19.8252,7.6881,-11.5984,14.1209,0.8612
167674,320227150,G,1,1.3560,-2.2944,-0.4152,6.7938,1.2408,-0.5469,-6.6563,G,-1,17.5392,0.1358,2.6977,17.7015,-15.8394,7.5323,2.3895,17.8842
167674,320861572,G,-1,34.1912,-1.5835,0.9230,86.7978,20.6321,27.2645,-79.7798,T,1,39.2855,-0.2918,-2.2659,40.9706,-25.1606,-30.1711,-11.6287,89.1082
167674,321333194,G,-1,2.9112,-2.1675,-1.7689,12.8836,-0.5729,-2.8543,-12.5500,T,1,1.4542,-2.2822,-1.0530,7.1993,0.7198,-1.2635,-7.0502,1.4610
167674,321290964,G,-1,2.7144,2.1532,-2.7816,11.8462,-2.5404,-0.9563,11.5305,T,1,0.7587,2.2444,-1.7639,3.6207,-0.1456,-0.7446,3.5388,1.4043
167674,321400342,G,-1,5.3884,2.2593,0.5209,26.0825,4.6738,2.6815,25.5196,T,1,0.9112,2.1737,1.4934,4.0581,0.0705,0.9084,3.9531,2.0796
167674,322042164,G,1,42.7807,-0.7772,-2.6447,56.3638,-37.6068,-20.3939,-36.6971,G,-1,35.6893,0.2535,0.6161,36.8423,29.1273,20.6235,9.1444,88.6353
167674,322101014,G,-1,16.9723,1.9915,-2.4132,63.3331,-12.6652,-11.2984,61.0165,T,1,0.8699,2.3727,-1.8163,4.7071,-0.2114,-0.8438,4.6248,2.6977
167674,321368411,G,1,18.0492,2.2719,1.0676,88.4520,8.7036,15.8121,86.5908,T,-1,3.3227,2.2524,0.9464,15.9748,1.9425,2.6958,15.6250,0.9503
167674,321649469,G,1,19.0104,-1.4980,1.6199,44.6402,-0.9339,18.9874,-40.3899,T,-1,2.4995,-1.3612,1.5761,5.1964,-0.0133,2.4995,-4.5545,0.9913
167674,321258375,G,1,12.0008,-1.8815,1.8986,40.2984,-3.8638,11.3618,-38.4698,T,-1,1.5486,-1.9203,1.0966,5.3978,0.7071,1.3777,-5.1698,3.3696
167674,321106857,G,-1,9.4163,-1.2110,0.4218,17.2080,8.5911,3.8548,-14.4027,T,1,5.0063,-1.2125,1.2302,9.1604,1.6723,4.7187,-7.6707,5.4008
167674,321347499,G,-1,58.1136,0.9236,2.2767,84.7153,-37.7017,44.2241,61.6399,G,1,6.2088,-0.1608,-3.0360,6.2901,-6.1742,-0.6545,-1.0027,27.9559
167674,321234548,G,1,38.1277,-2.1076,-0.5027,159.1880,33.4100,-18.3711,-154.5540,T,-1,14.7224,-2.1257,-0.5582,62.5542,12.4874,-7.7984,-60.7969,1.3824
167674,321243700,G,1,6.0918,0.3297,1.9357,6.4499,-2.1815,5.7113,2.0521,T,-1,3.7845,1.8720,-1.4668,12.5942,0.3930,-3.7640,12.0117,12.5408
167674,322034816,G,-1,4.0758,-0.8980,2.9028,5.8335,-3.9601,0.9642,-4.1722,G,1,18.6367,1.7235,0.5960,53.8856,15.4235,10.4614,50.5601,33.9478
167674,322175149,G,-1,34.5089,-0.7033,-1.9092,43.4022,-11.4566,-32.5517,-26.3225,T,1,3.2447,-1.6831,-1.0636,9.0337,1.5759,-2.8363,-8.4302,13.8478
167674,321655810,G,-1,39.2557,0.7368,-2.2092,50.4020,-23.3922,-31.5248,31.6123,G,1,43.1372,-0.1629,0.7670,43.7108,31.0585,29.9364,-7.0571,90.5147
167674,321300725,G,-1,70.2482,1.1032,2.8313,117.5150,-66.8939,21.4478,94.2064,G,1,40.6002,0.5484,-1.2194,46.8605,13.9757,-38.1190,23.3990,100.5470
167674,321563429,G,1,16.5842,0.3422,1.1683,17.5651,6.4967,15.2587,5.7869,T,-1,0.9275,-2.2542,-0.1940,4.4684,0.9101,-0.1788,-4.3698,14.1822
